"Juokseva numerointi";"Valtakunnallinen ID tsekattu";"Valtakunnallinen ID";"Ylläpitäjä organisaation nimi/lyhenne";"Kuntanumero";"Ylläpitäjän sisäinen pysäkki-ID";"Pysäkin nimi";"Pysäkin nimi SE";"X koord / Itä";"Y koord / Pohjoinen";"Koordinaatisto / vertausjärjestelmä";"Suunta, asteissa";"X_ETRS-TM35FIN";"Y_ETRS-TM35FIN";"suuntasarake";"suuntasarake2";"Suunta kansalaisen näkökulmasta";"Pysäkin tyyppi";"PYS_TY";"Pysäkin tunnus matkustajalle";"Tienumero";"Katuosoite";"Kunta";"Pysäkin varusteet";"varusteet_muokkaussarake";"PYSAKKI_KA";"Pysäkin saavutettavuus";"Esteettömyys-tiedot";"Voimassa alkaen";"Voimassa asti";"Muokattu";"Muokkaaja";"Maksuvyöhyke-viranomainen";"Maksu-vyöhyke";;;;"Digiroadista etsitty valtakunnallien tunniste"
1571;;201218;"Hämeenlinna";"109";10601;"Pitkätanhuankatu L";;3360384.0000;6769287.0000;"KKJ3";"L";360446.8564;6766418.7846;FALSE;FALSE;;2;2;;;"Pitkätanhuankatu";;"aikataulu";"aikataulu";1;;;;;;;;;;;;"#NIMI?"
1572;;201219;"Hämeenlinna";"109";10603;"Mäkelä P";;3359901.0000;6769847.0000;"KKJ3";"P";359964.0740;6766978.5362;FALSE;FALSE;;2;2;;;"Tölkkimäentie";;"tasku";"tasku";1;;;;;;;;;;;;"#NIMI?"
1574;;201220;"Hämeenlinna";"109";10620;"Kuokkamaantie P";;3358540.0000;6766542.0000;"KKJ3";"P";358603.6859;6763675.0015;FALSE;FALSE;;2;2;;;"Hirsimäenkatu";;"aikataulu, penkki, tasku";"aikataulu, penkki, tasku";1;;;;;;;;;;;;"#NIMI?"
1575;;201221;"Hämeenlinna";"109";10621;"Kuokkamaantie E";;3358523.0000;6766556.0000;"KKJ3";"E";358586.6935;6763688.9953;FALSE;FALSE;;2;2;;;"Hirsimäenkatu";;;;3;;;;;;;;;;;;"#NIMI?"
1576;;201222;"Hämeenlinna";"109";10630;"Riihipellontie E";;3361987.0000;6766365.0000;"KKJ3";"E(KA)";362049.1340;6763498.0809;FALSE;FALSE;;3;3;"Riihipellontie";;"Hattelmalantie";;;;3;;;;;;;;;;;;"#NIMI?"
1578;;201223;"Hämeenlinna";"109";10632;"Lassila E";;3362273.0000;6766022.0000;"KKJ3";"E";362335.0052;6763155.2331;FALSE;FALSE;;3;3;"Lassila";;"Hattelmalantie";;;;3;;;;;;;;;;;;"#NIMI?"
1580;;201224;"Hämeenlinna";"109";10634;"Hattelmalanharju E";;3362753.0000;6765556.0000;"KKJ3";"E(KA)";362814.7889;6762689.4399;FALSE;FALSE;;3;3;"Hattelmalanharju";;"Hattelmalantie";;"tasku";"tasku";1;;;;;;;;;;;;"#NIMI?"
1582;;201225;"Hämeenlinna";"109";10638;"Vastamäentie E";;3363263.0000;6764584.0000;"KKJ3";"E";363324.5591;6761717.8711;FALSE;FALSE;;3;3;"Vastamäentie";;"Vanha Helsingintie";;"tasku";"tasku";1;;;;;;;;;;;;"#NIMI?"
1584;;201226;"Hämeenlinna";"109";10640;"Vanha Helsingintie I";;3363500.0000;6764310.0000;"KKJ3";"I(KO)";363561.4523;6761443.9927;FALSE;FALSE;;3;3;"Vanha Helsingintie";;"Auringonlähde";;"tasku";"tasku";1;;;;;;;;;;;;"#NIMI?"
1585;;201227;"Hämeenlinna";"109";10641;"Vanha Helsingintie P";;3363460.0000;6764310.0000;"KKJ3";"P";363521.4703;6761443.9927;FALSE;FALSE;;3;3;"Vanha Helsingintie";;"Vanha Helsingintie";;"tasku";"tasku";1;;;;;;;;;;;;"#NIMI?"
1587;;201228;"Hämeenlinna";"109";10668;"Ansionmäki L";;3362313.0000;6766308.0000;"KKJ3";"L";362374.9872;6763441.1063;FALSE;FALSE;;4;4;"Ansionmäki";;"Kankaantaustantie";;"penkki, tasku";"penkki, tasku";1;;;;;;;;;;;;"#NIMI?"
1589;;201229;"Hämeenlinna";"109";10670;"Onnela L";;3363016.0000;6765578.0000;"KKJ3";"L";363077.6705;6762711.4302;FALSE;FALSE;;4;4;"Onnela";;"Lapiontie";;"penkki, tasku";"penkki, tasku";1;;;;;;;;;;;;"#NIMI?"
1605;;201230;"Hämeenlinna";"109";40207;"Pasaapeli";;6776403.8330;3392739.5450;"KKJ3";"Etelä";392787.8363;6773532.4688;FALSE;FALSE;;3;3;;;"Pasaapelintie";;;;3;;;;;;;;;;;;"#NIMI?"
1608;;201231;"Hämeenlinna";"109";50021;"Teboil";;6757146.2170;3352396.9970;"KKJ3";;352463.4458;6754283.3835;FALSE;FALSE;;3;3;;;"Rengonraitti";;;;3;;;;;;;;;;;;"#NIMI?"
1609;;201232;"Parkano";"581";1;"Parkanontie Teboilin kohta";;291281.0000;6880329.0000;"ETRS-TM35FIN";209;291281.0000;6880329.0000;FALSE;FALSE;"etelään";6;6;;;;;"katos, penkki";"katos, penkki";2;;;;;;;;;;;;"#NIMI?"
1610;;201233;"Parkano";"581";2;"Parkanontie Hahkamäenkatu";;291321.0000;6880378.0000;"ETRS-TM35FIN";30;291321.0000;6880378.0000;FALSE;FALSE;"pohjoiseen";6;6;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1611;;201234;"Parkano";"581";3;"Parkanontie Niementie";;291678.0000;6880955.0000;"ETRS-TM35FIN";209;291678.0000;6880955.0000;FALSE;FALSE;"etelään";4;4;;;;;"katos, penkki";"katos, penkki";2;;;;;;;;;;;;"#NIMI?"
1612;;201235;"Parkano";"581";4;"Parkanontie Lestikuja";;291667.0000;6880922.0000;"ETRS-TM35FIN";31;291667.0000;6880922.0000;FALSE;FALSE;"pohjoiseen";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1613;;201236;"Parkano";"581";5;"Parkanontie 37";;291891.0000;6881253.0000;"ETRS-TM35FIN";193;291891.0000;6881253.0000;FALSE;FALSE;"etelään";4;4;;;;;"katos, penkki";"katos, penkki";2;;;;;;;;;;;;"#NIMI?"
1614;;201237;"Parkano";"581";6;"Parkanontie 50";;291912.0000;6881299.0000;"ETRS-TM35FIN";17;291912.0000;6881299.0000;FALSE;FALSE;"pohjoiseen";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1615;;201238;"Parkano";"581";7;"Parkanontie Koulukatu";;291982.0000;6882234.0000;"ETRS-TM35FIN";171;291982.0000;6882234.0000;FALSE;FALSE;"etelään";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1616;;201239;"Parkano";"581";8;"Parkanontie Tammelankuja";;291981.0000;6882333.0000;"ETRS-TM35FIN";351;291981.0000;6882333.0000;FALSE;FALSE;"pohjoiseen";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1617;;201240;"Parkano";"581";9;"Parkanontie Moisionkuja";;291885.0000;6882753.0000;"ETRS-TM35FIN";149;291885.0000;6882753.0000;FALSE;FALSE;"etelään";6;6;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1619;;201241;"Parkano";"581";11;"Aureentie Rantakatu";;292302.0000;6881818.0000;"ETRS-TM35FIN";280;292302.0000;6881818.0000;FALSE;FALSE;"keskustaan";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1620;;201242;"Parkano";"581";12;"Aureentie Taavetinkuja";;292345.0000;6881791.0000;"ETRS-TM35FIN";112;292345.0000;6881791.0000;FALSE;FALSE;"Kuruun";4;4;;;;;"katos,penkki";"katos,penkki";2;;;;;;;;;;;;"#NIMI?"
1621;;201243;"Parkano";"581";13;"Aureentie Yliskyläntie länsipuoli";;292841.0000;6881559.0000;"ETRS-TM35FIN";293;292841.0000;6881559.0000;FALSE;FALSE;"keskustaan";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1622;;201244;"Parkano";"581";14;"Aureentie Yliskyläntie itäpuoli";;292919.0000;6881512.0000;"ETRS-TM35FIN";114;292919.0000;6881512.0000;FALSE;FALSE;"Kuruun";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1623;;201245;"Parkano";"581";15;"Heinosentie Vosmestarinkatu";;291918.0000;6880313.0000;"ETRS-TM35FIN";159;291918.0000;6880313.0000;FALSE;FALSE;"Kuruntielle";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1624;;201246;"Parkano";"581";16;"Heinosentie Vosmestarinkatu";;291916.0000;6880372.0000;"ETRS-TM35FIN";357;291916.0000;6880372.0000;FALSE;FALSE;"keskustaan";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1626;;201248;"Koski";"284";;"Koulukeskus, Lampitie";;288700.5570;6730651.3540;"ETRS-TM35FIN";;288700.5570;6730651.3540;FALSE;FALSE;"Turkuun";3;3;;;"Lampitie";;;;3;;;;;;;;;;;;"#NIMI?"
1637;;201256;"Kalajoki";"208";;"HIMANKA MH-ASIAMIES JOENSUUN KAUPPA OY K-MARKET HIMANKA";;24483181.0720;7106998.9480;"ETRS-GK24";;336842.5234;7108394.7257;FALSE;FALSE;"VT8 eletään ja pohjoiseen, itään Kannuksen suuntaan";5;5;;;"UUNILANRANTATIE 2, 68100 HIMANKA";;;;3;;;;;;;;;;;;"#NIMI?"
1640;;201257;"Kuopio";"297";"1137B";"AARNEENPUISTO";;534482.0000;6973204.0000;"ETRS-TM35FIN";"180";534482.0000;6973204.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"JCD katos, reittikartta, printtiaikataulu, roskis, penkki";"katos katos, reittikartta, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1641;;201258;"Kuopio";"297";"1275B";"AATALANKATU";;536118.0000;6974406.0000;"ETRS-TM35FIN";"90";536118.0000;6974406.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1642;;201259;"Kuopio";"297";"1115A";"AHKIOTIE2";;532649.0000;6975420.0000;"ETRS-TM35FIN";"180";532649.0000;6975420.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"printtiaikataulu";"printtiaikataulu";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1643;;201260;"Kuopio";"297";"1115B";"AHKIOTIE2";;532672.0000;6975505.0000;"ETRS-TM35FIN";"0";532672.0000;6975505.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1644;;201261;"Kuopio";"297";"1010A";"ALAVANPUISTO";;533579.0000;6973009.0000;"ETRS-TM35FIN";"90";533579.0000;6973009.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"printtiaikataulu";"printtiaikataulu";1;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1645;;201262;"Kuopio";"297";"1011A";"ALAVANSAIRAALA";;533749.0000;6973021.0000;"ETRS-TM35FIN";"90";533749.0000;6973021.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"printtiaikataulu, roskis";"printtiaikataulu, roskis";1;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1646;;201263;"Kuopio";"297";"1266A";"AMERIKANRAITTI";;533894.0000;6966473.0000;"ETRS-TM35FIN";"225";533894.0000;6966473.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"printtiaikataulu";"printtiaikataulu";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1647;;201264;"Kuopio";"297";"1266B";"AMERIKANRAITTI";;533940.0000;6966412.0000;"ETRS-TM35FIN";"45";533940.0000;6966412.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1648;;201265;"Kuopio";"297";"1015A";"AMISKA";;534239.0000;6973213.0000;"ETRS-TM35FIN";"45";534239.0000;6973213.0000;FALSE;FALSE;"keskustaan";"4";4;;;;;"JCD katos, reittikartta, printtiaikataulu, roskis, penkki";"katos katos, reittikartta, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1649;;201266;"Kuopio";"297";"1015B";"AMISKA";;534198.0000;6973252.0000;"ETRS-TM35FIN";"135";534198.0000;6973252.0000;FALSE;FALSE;"keskustasta poispäin";"4";4;;;;;"printtiaikataulu";"printtiaikataulu";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1650;;201267;"Kuopio";"297";"1071A";"AMPUJANPOLKU";;535194.0000;6975584.0000;"ETRS-TM35FIN";"225";535194.0000;6975584.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"kaupungin katos, printtiaikataulu, roskis, penkki";"kaupungin katos, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1651;;201268;"Kuopio";"297";"1071B";"AMPUJANPOLKU";;535223.0000;6975628.0000;"ETRS-TM35FIN";"0";535223.0000;6975628.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1652;;201269;"Kuopio";"297";"1108A";"ANKKURITIE";;535907.0000;6976302.0000;"ETRS-TM35FIN";"225";535907.0000;6976302.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1653;;201270;"Kuopio";"297";"1108B";"ANKKURITIE";;535941.0000;6976352.0000;"ETRS-TM35FIN";"45";535941.0000;6976352.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1656;;201273;"Kuopio";"297";"1047A";"ANTIKKALA";;534118.0000;6976494.0000;"ETRS-TM35FIN";"180";534118.0000;6976494.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1657;;201274;"Kuopio";"297";"1047B";"ANTIKKALA";;534136.0000;6976450.0000;"ETRS-TM35FIN";"0";534136.0000;6976450.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1658;;201275;"Kuopio";"297";"1400A";"ARINAPOLKU";;534442.0000;6966658.0000;"ETRS-TM35FIN";"270";534442.0000;6966658.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1659;;201276;"Kuopio";"297";"1400B";"ARINAPOLKU";;534531.0000;6966609.0000;"ETRS-TM35FIN";"90";534531.0000;6966609.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"roskis";"roskis";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1660;;201277;"Kuopio";"297";"1097A";"ASEMAKATU";;534832.0000;6974294.0000;"ETRS-TM35FIN";"270";534832.0000;6974294.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;;;3;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1661;;201278;"Kuopio";"297";"1403A";"AURINGONKIERTO";;535222.0000;6966375.0000;"ETRS-TM35FIN";"270";535222.0000;6966375.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1662;;201279;"Kuopio";"297";"1403B";"AURINGONKIERTO";;535327.0000;6966343.0000;"ETRS-TM35FIN";"90";535327.0000;6966343.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1663;;201280;"Kuopio";"297";"1229B";"BLOMINKATU";;532881.0000;6967689.0000;"ETRS-TM35FIN";"270";532881.0000;6967689.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"printtiaikataulu";"printtiaikataulu";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1664;;201281;"Kuopio";"297";"1231B";"CANTHIA";;532795.0000;6974014.0000;"ETRS-TM35FIN";"270";532795.0000;6974014.0000;FALSE;FALSE;"keskustasta poispäin";"4";4;;;;;"JCD katos, reittikartta, printtiaikataulu, roskis, penkki";"katos katos, reittikartta, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1665;;201282;"Kuopio";"297";"1155A";"ENSO";;532960.0000;6978862.0000;"ETRS-TM35FIN";"270";532960.0000;6978862.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"kaupungin katos, printtiaikataulu, roskis, penkki";"kaupungin katos, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1666;;201283;"Kuopio";"297";"1155B";"ENSO";;533002.0000;6978833.0000;"ETRS-TM35FIN";"90";533002.0000;6978833.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1667;;201284;"Kuopio";"297";"1031A";"GOTTLUNDINKATU";;535103.0000;6974689.0000;"ETRS-TM35FIN";"180";535103.0000;6974689.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"printtiaikataulu";"printtiaikataulu";1;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1668;;201285;"Kuopio";"297";"1031B";"GOTTLUNDINKATU";;535112.0000;6974688.0000;"ETRS-TM35FIN";"0";535112.0000;6974688.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1670;;201287;"Kuopio";"297";"1001B2";"HAAPANIEMENKATU 32";;534399.0000;6973893.0000;"ETRS-TM35FIN";"180";534399.0000;6973893.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1671;;201288;"Kuopio";"297";"1055A";"HAAPANIEMENKATU 42";;534362.0000;6974190.0000;"ETRS-TM35FIN";"180";534362.0000;6974190.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;;;3;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1672;;201289;"Kuopio";"297";"1136B";"HAAPANIEMENKATU8";;534456.0000;6973443.0000;"ETRS-TM35FIN";"180";534456.0000;6973443.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"printtiaikataulu";"printtiaikataulu";1;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1673;;201290;"Kuopio";"297";"1136A";"HAAPANIEMENKATU9";;534458.0000;6973497.0000;"ETRS-TM35FIN";"0";534458.0000;6973497.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;;;3;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1674;;201291;"Kuopio";"297";"1269A";"HAAPANIEMTIE3";;534553.0000;6972825.0000;"ETRS-TM35FIN";"0";534553.0000;6972825.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"printtiaikataulu";"printtiaikataulu";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1675;;201292;"Kuopio";"297";"1223A";"HAARAKASTIE";;531638.0000;6966923.0000;"ETRS-TM35FIN";"270";531638.0000;6966923.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"kaupungin katos, printtiaikataulu, roskis, penkki";"kaupungin katos, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1676;;201293;"Kuopio";"297";"1223B";"HAARAKASTIE";;531725.0000;6966863.0000;"ETRS-TM35FIN";"45";531725.0000;6966863.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"roskis";"roskis";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1677;;201294;"Kuopio";"297";"1245A";"HALTIJANKATU";;535461.0000;6968096.0000;"ETRS-TM35FIN";"45";535461.0000;6968096.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"kaupungin katos";"kaupungin katos";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1678;;201295;"Kuopio";"297";"1245B";"HALTIJANKATU";;535365.0000;6968093.0000;"ETRS-TM35FIN";"225";535365.0000;6968093.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"kaupungin katos, reittikartta, printtiaikataulu, penkki";"kaupungin katos, reittikartta, printtiaikataulu, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1679;;201296;"Kuopio";"297";"1414B";"HANNES KOLEHMAISEN KATU";;533918.0000;6974205.0000;"ETRS-TM35FIN";"270";533918.0000;6974205.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1682;;201299;"Kuopio";"297";"1060A";"HARJULA";;532517.0000;6974321.0000;"ETRS-TM35FIN";"135";532517.0000;6974321.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"JCD katos, reittikartta, printtiaikataulu, roskis, penkki, ei reunakiveä";"katos katos, reittikartta, printtiaikataulu, roskis, penkki, ei reunakiveä";2;"Levikepysäkki";"ei pääsyä pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1683;;201300;"Kuopio";"297";"1060B";"HARJULA";;532509.0000;6974339.0000;"ETRS-TM35FIN";"315";532509.0000;6974339.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"JCD katos, printtiaikataulu, penkki";"katos katos, printtiaikataulu, penkki";2;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1684;;201301;"Kuopio";"297";"1061A";"HARJULANVENESATAMA";;532185.0000;6974423.0000;"ETRS-TM35FIN";"45";532185.0000;6974423.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"ei reunakiveä";"ei reunakiveä";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1685;;201302;"Kuopio";"297";"1061B";"HARJULANVENESATAMA";;532141.0000;6974471.0000;"ETRS-TM35FIN";"270";532141.0000;6974471.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"ei reunakiveä";"ei reunakiveä";1;"Levikepysäkki";"ei pääsyä pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1686;;201303;"Kuopio";"297";"1441A";"HATSALANKATU";;534132.0000;6974212.0000;"ETRS-TM35FIN";"90";534132.0000;6974212.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;;;3;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1687;;201304;"Kuopio";"297";"1441B";"HATSALANKATU";;534119.0000;6974235.0000;"ETRS-TM35FIN";"315";534119.0000;6974235.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;;;3;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1688;;201305;"Kuopio";"297";"1270A";"HERMANNINAUKIO";;534616.0000;6972574.0000;"ETRS-TM35FIN";"0";534616.0000;6972574.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"printtiaikataulu";"printtiaikataulu";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1689;;201306;"Kuopio";"297";"1200A";"HEVOSTIE";;533128.0000;6969128.0000;"ETRS-TM35FIN";"90";533128.0000;6969128.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"printtiaikataulu";"printtiaikataulu";1;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1690;;201307;"Kuopio";"297";"1200B";"HEVOSTIE";;533040.0000;6969137.0000;"ETRS-TM35FIN";"270";533040.0000;6969137.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"ei reunakivea";"ei reunakivea";1;"Ajoratapysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1691;;201308;"Kuopio";"297";"1176A";"HILLERINTIE";;534645.0000;6977552.0000;"ETRS-TM35FIN";"180";534645.0000;6977552.0000;FALSE;FALSE;"keskustaan";"2";2;;;;;"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";"kaupungin katos, reittikartta, printtiaikataulu, roskis, penkki";2;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1692;;201309;"Kuopio";"297";"1176B";"HILLERINTIE";;534643.0000;6977520.0000;"ETRS-TM35FIN";"0";534643.0000;6977520.0000;FALSE;FALSE;"keskustasta poispäin";"2";2;;;;;"ei reunakivea";"ei reunakivea";1;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
1695;;201312;"Kuopio";"297";"1016A";"HOVIOIKEUS";;534173.0000;6973567.0000;"ETRS-TM35FIN";"0";534173.0000;6973567.0000;FALSE;FALSE;"keskustaan";"4";4;;;;;;;3;"Levikepysäkki";"pääsy pyörätuolilla";;;;;;;"ei liityntäpysäköintiä";;;"#NIMI?"
